,image,emotion,mouth_distance,average_distance
3039,Marina_Anissina_0001.jpg,0,-33.333333333333336,74.91691043321349
394,Aung_San_Suu_Kyi_0002.jpg,4,-17.666666666666668,80.70393422875988
2162,Jean_Chretien_0054.jpg,0,-17.666666666666668,74.5959604113291
1814,Heidi_Klum_0005.jpg,0,-8.666666666666666,60.15335793277243
903,Colin_Powell_0205.jpg,1,-2.3333333333333335,61.77214591043946
3958,Roh_Moo-hyun_0028.jpg,0,-12.0,73.10466142792367
2561,Julian_Fantino_0001.jpg,1,-0.3333333333333333,44.89056763156082
706,Charles_Ingram_0001.jpg,0,-1.0,51.46909661704189
4564,Troy_Aikman_0001.jpg,0,-27.333333333333332,74.43632761301508
1906,Hu_Jintao_0004.jpg,0,-22.0,70.20319618311733
3656,Pete_Sampras_0022.jpg,0,-16.333333333333332,69.41825275011531
4488,Tony_Blair_0028.jpg,1,-37.0,84.90959980124924
1634,Gianna_Angelopoulos-Daskalaki_0001.jpg,0,-25.666666666666668,72.60705167741766
3739,Ralph_Fiennes_0001.jpg,0,-25.333333333333332,81.91379367008712
2672,Kieran_Prendergast_0002.jpg,1,1.6666666666666667,64.19318439013077
364,Arnold_Schwarzenegger_0039.jpg,0,-20.333333333333332,74.24164027362967
3898,Robert_Gordon_Card_0001.jpg,1,-7.666666666666667,64.88542270483237
3341,Mukhtar_Alytnbayev_0001.jpg,1,-1.3333333333333333,65.34935726393711
3736,Ralf_Schumacher_0004.jpg,0,-8.0,52.73765209124205
4697,Wilbert_Elki_Meza_Majino_0001.jpg,1,0.6666666666666666,53.55432718471603
3452,Nicole_Kidman_0003.jpg,1,-3.0,64.50131432903527
2870,Lindsay_Davenport_0001.jpg,3,-20.666666666666668,68.01270267320284
3127,Maureen_Kanka_0001.jpg,1,-15.666666666666666,58.37878378481151
1079,Diana_Munz_0002.jpg,0,-29.666666666666668,78.26558734609839
3137,Megawati_Sukarnoputri_0008.jpg,1,-7.0,69.40121118674263
4677,Walter_Mondale_0009.jpg,0,-32.333333333333336,75.88184706853723
4515,Tony_Blair_0086.jpg,0,-22.0,78.98756663799058
3574,Paul_Kagame_0002.jpg,1,-1.3333333333333333,71.49928012800919
2208,Jennifer_Lopez_0007.jpg,0,-19.666666666666668,72.11824680683348
1270,Eric_Christian_Olsen_0001.jpg,0,-42.666666666666664,91.64739036600909
1563,George_W_Bush_0464.jpg,1,-2.3333333333333335,60.00720833285877
3994,Rubens_Barrichello_0011.jpg,1,-2.0,62.486367025246736
3357,Nancy_Pelosi_0015.jpg,0,-22.0,75.37868929152299
1360,Franco_Dragone_0002.jpg,0,-16.0,75.34996923238786
4074,Sarah_Weddington_0001.jpg,0,-23.0,67.37310897642166
4063,Sandra_Shamas_0001.jpg,0,-33.666666666666664,79.58162661140854
1447,George_W_Bush_0039.jpg,1,-13.333333333333334,71.87551714873379
2159,Jean_Chretien_0041.jpg,1,-22.0,61.08028708665533
4535,Tony_Blair_0125.jpg,0,-27.666666666666668,77.4313654114466
1733,Gwyneth_Paltrow_0002.jpg,0,-30.0,85.77996011361525
4439,Tom_Crean_0001.jpg,1,-8.333333333333334,60.416554309246024
34,Adrien_Brody_0003.jpg,0,-13.0,65.55997973540393
627,Carlos_Fasciolo_0001.jpg,1,-4.0,49.929037012786665
4068,Sarah_Hughes_0004.jpg,0,-46.0,87.9758993519362
746,Christiane_Wulff_0001.jpg,0,-2.3333333333333335,70.20131241441206
955,Damon_Stoudamire_0001.jpg,1,-1.3333333333333333,60.486502612317544
4613,Venus_Williams_0012.jpg,0,-41.666666666666664,88.16921300038504
2996,Makiko_Tanaka_0001.jpg,1,-9.333333333333334,67.73291865774127
2002,Jacques_Chirac_0050.jpg,0,-10.666666666666666,66.26371536556371
1531,George_W_Bush_0354.jpg,3,-30.0,83.03749752256319
4682,Warren_Buffett_0003.jpg,1,-1.3333333333333333,60.5750717424998
1193,Edmund_Stoiber_0006.jpg,0,-15.666666666666666,66.2336240124832
643,Carlos_Moya_0007.jpg,1,-5.666666666666667,69.36456053191331
4448,Tom_DeLay_0001.jpg,2,-31.666666666666668,70.19037385079864
3929,Rod_Blagojevich_0001.jpg,0,-21.333333333333332,76.26245431217292
2212,Jennifer_Lopez_0012.jpg,0,-18.333333333333332,72.95650485286436
12,Abdullah_Gul_0007.jpg,1,-20.666666666666668,71.93867534491181
2178,Jennifer_Aniston_0020.jpg,0,-25.333333333333332,78.09128303568312
1225,Elena_Tihomirova_0001.jpg,1,-1.3333333333333333,66.33603149416209
1085,Dianne_Feinstein_0002.jpg,0,-18.0,69.95286660825846
2354,John_Anderson_0001.jpg,1,-5.333333333333333,65.01297448364498
4672,Vojislav_Kostunica_0007.jpg,1,-11.0,70.61301342075596
1503,George_W_Bush_0256.jpg,0,-5.666666666666667,60.83925904526181
69,Albert_Brooks_0001.jpg,0,-16.0,78.14167469109816
3696,Prince_Harry_0002.jpg,0,-22.333333333333332,79.12400204085951
1545,George_W_Bush_0392.jpg,1,0.6666666666666666,59.24639915766013
1710,Guillermo_Canas_0002.jpg,0,-13.666666666666666,66.86526664930788
267,Annette_Lu_0002.jpg,1,-10.0,74.61554432567856
1794,Han_Sung_Joo_0001.jpg,1,-5.666666666666667,78.41443444552644
884,Colin_Powell_0166.jpg,1,3.3333333333333335,81.81473421880756
2843,Leticia_Dolera_0001.jpg,1,-20.666666666666668,77.39197320976537
4567,Tsutomu_Takebe_0001.jpg,1,-20.0,74.65327727540485
587,Brittany_Snow_0001.jpg,0,-39.0,79.12419609894623
4696,Wes_Craven_0001.jpg,0,-4.333333333333333,56.700455103963144
906,Colin_Powell_0211.jpg,1,-16.333333333333332,72.1699323468444
133,Ali_Naimi_0002.jpg,1,0.0,74.51606268863054
302,Anwar_Ibrahim_0001.jpg,1,-7.666666666666667,80.88083554726379
3496,Omar_Sharif_0002.jpg,0,-2.3333333333333335,62.391818138184064
3484,Norm_Coleman_0002.jpg,1,-19.0,74.35063316643064
2852,Li_Peng_0007.jpg,1,-5.666666666666667,74.60479497006847
4168,Shawn_Kemp_0001.jpg,0,6.333333333333333,63.2266700685595
4412,Tommy_Franks_0002.jpg,1,-7.0,67.44563522625214
4664,Vladimir_Putin_0041.jpg,0,-4.333333333333333,64.43637053520989
1026,David_Nalbandian_0007.jpg,1,-34.666666666666664,75.65035213762533
2179,Jennifer_Capriati_0005.jpg,1,-10.0,73.78000240122833
3583,Paul_ONeill_0004.jpg,1,-3.6666666666666665,67.7840636286061
4320,Tali_Imani_0001.jpg,3,-42.666666666666664,89.80640101145218
2347,Johnny_Unitas_0001.jpg,1,-0.6666666666666666,68.14288398951358
2999,Malcolm_Wild_0001.jpg,1,-11.666666666666666,55.33153458673618
4551,Tony_Stewart_0003.jpg,0,-23.666666666666668,88.67904347062529
4577,Uma_Thurman_0003.jpg,0,-3.0,69.6884440833222
3905,Robert_Marshall_0001.jpg,1,-1.6666666666666667,64.33738991041234
2722,Kofi_Annan_0024.jpg,1,14.0,62.25693392546174
124,Alison_Krauss_0001.jpg,0,-38.666666666666664,79.1377625860627
2324,Joe_DeLamielleure_0001.jpg,0,-29.666666666666668,76.47810624808984
3050,Markus_Naslund_0002.jpg,0,-8.666666666666666,66.27605578890656
1493,George_W_Bush_0220.jpg,2,-24.333333333333332,69.68133720247668
2434,John_Philip_Elkann_0001.jpg,1,-8.666666666666666,77.89935892616361
1899,Hun_Sen_0004.jpg,1,-17.333333333333332,76.14298889448371
1083,Diane_Lane_0001.jpg,0,-14.333333333333334,60.71205402109377
2599,Kalpana_Chawla_0002.jpg,0,-1.0,52.202504033194025
2496,Jose_Canseco_0003.jpg,1,2.0,65.45396603377196
3212,Michael_Phelps_0005.jpg,0,-25.0,78.80580628231797
4384,Timothy_Goebel_0001.jpg,0,-26.666666666666668,73.71743020189278
820,Colin_Powell_0014.jpg,0,-4.333333333333333,78.10872391010527
100,Alexander_Losyukov_0002.jpg,1,-13.333333333333334,75.7628447889797
2027,James_Collinson_0001.jpg,1,-0.3333333333333333,59.901234310924835
1580,George_W_Bush_0528.jpg,0,-27.666666666666668,79.99185863634428
2438,John_Rosa_0003.jpg,1,-3.3333333333333335,70.12091015897106
4593,Valery_Giscard_dEstaing_0004.jpg,0,-1.3333333333333333,69.72857970007433
588,Brock_Berlin_0001.jpg,0,-32.333333333333336,84.54856715292375
2968,Madeleine_Albright_0001.jpg,1,-9.0,70.4738303904094
1351,Francisco_Urenda_0001.jpg,0,-28.666666666666668,72.47957145669885
4190,Silvan_Shalom_0001.jpg,1,-11.0,64.51795068202036
2047,James_Maguire_0002.jpg,1,-16.666666666666668,76.02436836156605
3634,Peter_Arnett_0003.jpg,1,-17.0,62.33303823582918
1894,Humberto_Coelho_0001.jpg,1,-7.666666666666667,68.46336125191367
2215,Jennifer_Lopez_0015.jpg,0,-16.333333333333332,76.33537961955057
4149,Sergio_Vieira_De_Mello_0008.jpg,1,0.6666666666666666,53.58696203368876
3366,Naomi_Watts_0007.jpg,0,-26.0,71.61531129178093
95,Alejandro_Toledo_0032.jpg,0,-26.666666666666668,70.86242397411965
2184,Jennifer_Capriati_0014.jpg,1,-18.666666666666668,74.76199982375444
3933,Rod_Stewart_0002.jpg,0,1.3333333333333333,58.07509903588353
315,Ariel_Sharon_0021.jpg,1,-14.666666666666666,77.95721949206664
182,Amanda_Coetzer_0002.jpg,1,7.0,56.86946482438325
3492,Oliver_Stone_0001.jpg,1,-5.333333333333333,61.5709232508771
3702,Pupi_Avati_0001.jpg,0,-8.333333333333334,58.95619231647128
3629,Pervez_Musharraf_0016.jpg,0,-8.333333333333334,66.69176178483664
3676,Pierre_Pettigrew_0003.jpg,1,-3.0,73.31715983046217
4759,Yasser_Arafat_0002.jpg,0,-13.333333333333334,60.97010584071815
1284,Erin_Brockovich_0001.jpg,0,-28.666666666666668,82.7099535647622
4176,Sheryl_Crow_0001.jpg,0,-22.0,77.04757719908612
3182,Michael_Bloomberg_0016.jpg,2,-15.666666666666666,73.40969077010158
3952,Roh_Moo-hyun_0013.jpg,0,-19.666666666666668,74.0581825534099
1101,Dieter_Holzer_0001.jpg,1,5.0,46.54753495493207
203,Andrea_Bocelli_0001.jpg,1,-3.0,61.24190858213031
1498,George_W_Bush_0237.jpg,1,-7.333333333333333,71.5446541906004
3148,Megawati_Sukarnoputri_0027.jpg,1,-2.3333333333333335,61.7934824420694
3675,Pierre_Boulanger_0002.jpg,0,-3.0,62.86810801344597
4096,Sean_Patrick_Thomas_0001.jpg,0,-24.333333333333332,84.77697818046927
1923,Ian_Wilmut_0001.jpg,1,-7.666666666666667,73.31111861414165
4323,Tamika_Catchings_0001.jpg,0,-23.333333333333332,81.65280244461194
131,Ali_Khamenei_0002.jpg,0,-3.0,57.92912124515003
2222,Jennifer_Tilly_0001.jpg,0,-30.333333333333332,77.08661936946741
4045,Salma_Hayek_0001.jpg,0,-27.0,73.463801610445
947,Cynthia_Nixon_0001.jpg,0,-1.6666666666666667,66.48223804730513
2891,Liu_Mingkang_0001.jpg,0,-29.333333333333332,77.52900171720539
463,Bill_Cartwright_0001.jpg,1,-5.0,58.13490493051723
484,Bill_Graham_0007.jpg,1,-9.666666666666666,57.991263063460714
1217,Ed_Case_0001.jpg,0,-17.0,72.27952396616269
1598,Gerhard_Schroeder_0015.jpg,0,-32.666666666666664,79.82563719094999
4322,Tamara_Stokes_0001.jpg,1,-2.0,43.6891074014603
452,Bijan_Darvish_0003.jpg,1,-2.6666666666666665,71.11160449685863
4016,Russell_Simmons_0004.jpg,0,-8.333333333333334,67.32148796791803
4381,Tiger_Woods_0021.jpg,0,-26.666666666666668,76.65558223115411
2604,Karen_Clarkson_0001.jpg,0,-21.333333333333332,78.9524091793589
1512,George_W_Bush_0283.jpg,0,-20.333333333333332,55.709721744824876
4303,Tabare_Vazquez_0001.jpg,1,-7.333333333333333,49.59047252646343
3709,Queen_Elizabeth_II_0009.jpg,0,-19.666666666666668,73.60416347342614
2987,Mahmoud_Abbas_0003.jpg,0,1.6666666666666667,46.72118072538088
3171,Mian_Khursheed_Mehmood_Kasuri_0004.jpg,1,-2.0,55.8509063997599
4639,Victoria_Beckham_0001.jpg,0,-28.333333333333332,69.6334337452614
4041,Sally_Kirkland_0004.jpg,0,-7.0,73.14304371770879
117,Alfredo_di_Stefano_0001.jpg,1,-3.0,72.50595071629195
329,Ariel_Sharon_0059.jpg,1,-12.666666666666666,79.31681278680729
2444,John_Swofford_0002.jpg,4,-5.333333333333333,61.51817922722133
212,Andrew_Luster_0001.jpg,1,-6.333333333333333,73.3412076680943
1471,George_W_Bush_0130.jpg,0,-18.666666666666668,68.4419364072171
301,Antony_Leung_0004.jpg,1,-6.0,71.3424065376844
3908,Robert_Redford_0001.jpg,0,-30.666666666666668,77.55819474861674
2329,Joe_Garner_0001.jpg,0,-16.0,69.89477075746622
3769,Rebecca_Romijn-Stamos_0001.jpg,0,-42.0,82.64801391535221
2678,Kim_Clijsters_0002.jpg,0,-16.666666666666668,45.786818432978414
4017,Russell_Simmons_0005.jpg,0,-19.0,85.59253324563332
855,Colin_Powell_0126.jpg,1,-4.333333333333333,70.21028258223163
1556,George_W_Bush_0432.jpg,4,-4.0,53.24533948122208
15,Abdullah_Gul_0010.jpg,1,-11.333333333333334,55.81652663260875
818,Colin_Powell_0010.jpg,1,-1.0,62.791563868720345
1954,Ivan_Stambolic_0001.jpg,0,-15.0,71.1001733143367
1311,Farouk_al-Sharaa_0003.jpg,1,-14.333333333333334,70.0948072750073
1331,Fernando_Gonzalez_0004.jpg,2,-38.333333333333336,86.17211643286377
1035,David_Trimble_0001.jpg,1,-2.3333333333333335,66.03653505399656
166,Aly_Wagner_0001.jpg,0,-51.0,83.65386596360887
4608,Venus_Williams_0005.jpg,4,1.0,67.19012558239899
4655,Vladimir_Putin_0004.jpg,1,-0.3333333333333333,68.71485890191462
3626,Pervez_Musharraf_0013.jpg,0,1.3333333333333333,72.32406914374114
251,Angelina_Jolie_0015.jpg,0,0.6666666666666666,71.54265460084385
478,Bill_Gates_0011.jpg,0,-22.666666666666668,77.24720182836022
375,Ashton_Kutcher_0001.jpg,0,-1.0,60.237078471962505
2555,Julianne_Moore_0012.jpg,0,-21.0,69.9656119190783
2802,Laurent_Gbagbo_0001.jpg,0,-21.0,74.00903573376844
1149,Donald_Rumsfeld_0095.jpg,1,-5.0,61.68126366407575
3787,Reese_Witherspoon_0003.jpg,0,-50.666666666666664,90.42790553040537
3037,Marieta_Chrousala_0003.jpg,0,-23.0,75.42411801177836
1941,Imam_Samudra_0001.jpg,0,-2.6666666666666665,65.80549777991412
112,Alex_Penelas_0002.jpg,1,-10.666666666666666,75.81224816821052
2456,Jonathan_Edwards_0002.jpg,0,1.6666666666666667,42.21018117070417
4046,Salma_Hayek_0002.jpg,0,-19.0,68.02869490479605
4420,Tommy_Maddox_0001.jpg,0,-21.0,69.43628835226153
1649,Gloria_Macapagal_Arroyo_0002.jpg,0,-11.666666666666666,70.2655153475645
817,Colin_Powell_0009.jpg,1,-6.333333333333333,68.14375832978364
1536,George_W_Bush_0372.jpg,1,-8.0,61.633702106024074
943,Curtis_Joseph_0001.jpg,0,-8.0,62.53017437695546
1999,Jacques_Chirac_0046.jpg,0,-30.666666666666668,76.62327093506859
1411,Geoffrey_Davis_0001.jpg,1,-26.333333333333332,71.48462855311736
4360,Thaksin_Shinawatra_0001.jpg,1,-6.333333333333333,60.95900261651268
874,Colin_Powell_0156.jpg,1,-15.333333333333334,70.63595966345935
4222,Sourav_Ganguly_0004.jpg,0,-22.666666666666668,70.08556930083006
571,Brian_Mulroney_0002.jpg,1,-16.666666666666668,49.127513098594726
1688,Grady_Irvin_Jr_0002.jpg,1,-7.666666666666667,63.04893538034687
1606,Gerhard_Schroeder_0037.jpg,4,-2.6666666666666665,60.0052639703572
3635,Peter_Chan_0001.jpg,0,-2.6666666666666665,59.44421070929626
699,Chanda_Rubin_0005.jpg,1,-5.333333333333333,75.12690676034228
2928,Lucio_Stanca_0001.jpg,0,-13.333333333333334,75.7113511553692
130,Ali_Hammoud_0001.jpg,0,-8.0,66.44920595701909
2829,Leonardo_DiCaprio_0006.jpg,1,0.0,54.43414682743222
2874,Lindsay_Davenport_0006.jpg,3,-7.0,64.9549351367232
4544,Tony_Blair_0140.jpg,0,-34.333333333333336,81.95125909210917
3018,Mariah_Carey_0002.jpg,0,-26.666666666666668,81.84865030709685
1072,Desiree_Lemosi_0002.jpg,0,-31.666666666666668,84.42819193507347
1783,Hans_Blix_0025.jpg,0,2.0,61.57595283166982
1422,George_Lopez_0001.jpg,2,-2.3333333333333335,69.46573954539198
1173,Douglas_Meester_0001.jpg,0,-18.666666666666668,70.07631313525104
4314,Takenori_Kanzaki_0001.jpg,1,-6.666666666666667,64.29313040789863
4642,Vincent_Brooks_0006.jpg,1,-10.666666666666666,64.63155155763636
1025,David_Nalbandian_0004.jpg,1,-17.333333333333332,69.72319374264735
241,Angela_Lansbury_0001.jpg,0,-12.666666666666666,60.393762711015654
4758,Yashwant_Sinha_0001.jpg,1,-1.0,50.46228549902854
4111,Serena_Williams_0009.jpg,3,-25.666666666666668,75.18973261691693
4171,Sheila_Copps_0004.jpg,0,-22.0,69.71067245889455
7,Abdullah_0004.jpg,1,0.0,65.07092882806201
2798,Laura_Schlessinger_0001.jpg,0,-28.0,74.77233033738513
3827,Richard_Jefferson_0001.jpg,0,-55.0,91.97360507853256
4513,Tony_Blair_0083.jpg,1,0.6666666666666666,57.84639156681287
4712,William_Jackson_0001.jpg,1,-11.0,75.25132343155629
2822,Lennox_Lewis_0001.jpg,0,-25.666666666666668,81.68871442258006
1034,David_Stern_0004.jpg,0,-19.0,68.87144039998124
3335,Muammar_Gaddafi_0001.jpg,1,-5.0,76.16010498742436
2992,Mahmoud_Abbas_0022.jpg,0,-1.3333333333333333,43.933323280440185
2948,Luiz_Inacio_Lula_da_Silva_0016.jpg,1,-5.0,59.9526918454507
3747,Randy_Johnson_0001.jpg,1,-4.333333333333333,73.56541765490415
4691,Wen_Jiabao_0006.jpg,1,1.6666666666666667,65.56824081941082
2147,Jean_Charest_0016.jpg,0,-25.0,74.32242515299696
788,Ciro_Gomes_0005.jpg,0,-2.3333333333333335,53.30441158213499
585,Britney_Spears_0013.jpg,0,-18.666666666666668,74.17435972179611
870,Colin_Powell_0152.jpg,1,-13.333333333333334,76.10288434212143
4541,Tony_Blair_0137.jpg,1,-8.666666666666666,74.08567967243029
4525,Tony_Blair_0103.jpg,1,-1.0,57.10574935150171
1053,Demi_Moore_0002.jpg,0,-12.0,64.67054014754925
1216,Edwin_Edwards_0003.jpg,1,0.6666666666666666,49.045519867069835
3839,Richard_Parsons_0001.jpg,1,-9.666666666666666,61.54553902357524
1013,David_Glenn_0001.jpg,0,-8.0,71.89289419194445
356,Arnold_Schwarzenegger_0010.jpg,0,-23.0,77.95317610181039
3982,Roseanne_Barr_0003.jpg,0,-27.333333333333332,81.49478298626997
3914,Robert_Weitzel_0001.jpg,1,-2.0,62.33387090449073
2073,Janet_Ecker_0001.jpg,1,-11.333333333333334,61.04667544629259
842,Colin_Powell_0087.jpg,1,0.6666666666666666,73.00592032920473
1297,Estelle_Morris_0001.jpg,0,-1.3333333333333333,57.23033085607835
4271,Steve_Park_0001.jpg,0,-18.666666666666668,88.56507001237891
3563,Paul_Bremer_0010.jpg,0,-19.0,66.7030633417203
4326,Tang_Jiaxuan_0003.jpg,0,-16.666666666666668,71.38701389325061
2320,Joey_Buttafuoco_0001.jpg,1,-15.666666666666666,69.38785729855354
3184,Michael_Bloomberg_0020.jpg,0,-5.0,62.27301515869467
2194,Jennifer_Capriati_0041.jpg,1,-27.0,79.49926551857621
2211,Jennifer_Lopez_0010.jpg,0,-17.333333333333332,65.86358221306914
1972,Jack_Straw_0015.jpg,0,-7.333333333333333,74.03537976364682
510,Bob_Alper_0001.jpg,0,-3.3333333333333335,67.2604618121478
244,Angelina_Jolie_0003.jpg,0,0.0,69.69524614807052
4670,Vojislav_Kostunica_0003.jpg,1,-16.666666666666668,64.02558318959825
2114,Jayson_Williams_0002.jpg,1,-0.3333333333333333,68.19934556353246
2204,Jennifer_Keller_0004.jpg,1,-16.0,65.02069473594263
2111,Javier_Solana_0008.jpg,0,-28.666666666666668,79.47014466284531
3433,Nicanor_Duarte_Frutos_0005.jpg,0,-22.0,81.66077292011163
4366,Theresa_May_0002.jpg,1,-4.0,59.71661197417968
4160,Sharon_Osbourne_0002.jpg,0,-17.333333333333332,70.99794394898134
45,Ahmed_Ibrahim_Bilal_0001.jpg,1,-7.666666666666667,66.55580820286336
2535,Juan_Pablo_Montoya_0004.jpg,1,-4.333333333333333,63.78221080540337
4249,Stephane_Delajoux_0001.jpg,1,-4.333333333333333,63.25827215898163
4628,Vicente_Fox_0014.jpg,1,-4.0,69.97396481974675
3152,Megawati_Sukarnoputri_0032.jpg,0,-18.666666666666668,74.45944182915052
3502,Orrin_Hatch_0001.jpg,1,4.0,81.03245030066724
2580,Junichiro_Koizumi_0039.jpg,1,-3.0,82.89360990018312
2536,Juan_Roman_Riquelme_0001.jpg,0,-2.6666666666666665,59.53573444974529
3594,Paul_Tagliabue_0003.jpg,1,-10.666666666666666,62.004855262508016
2336,Joe_Mendes_0001.jpg,1,-2.0,64.01038147040026
3963,Rolf_Zimmermann_0001.jpg,0,-19.666666666666668,65.02616754351992
169,Al_Gore_0004.jpg,1,-7.333333333333333,77.67473047475131
2824,Lenny_Wilkens_0002.jpg,2,-39.666666666666664,79.57098553338601
3593,Paul_Shanley_0003.jpg,1,-3.3333333333333335,60.78702575385639
1977,Jack_Straw_0026.jpg,1,-6.333333333333333,57.631850109629696
3422,Nestor_Kirchner_0036.jpg,0,-11.0,69.14277546970456
2119,Jay_Rasulo_0002.jpg,1,-16.333333333333332,72.35888455981397
4674,Walter_Mondale_0004.jpg,0,-19.333333333333332,64.76188251846638
4390,Tim_Curry_0002.jpg,0,-14.0,78.17992844120967
2667,Kevin_Spacey_0004.jpg,0,-22.333333333333332,73.39863811989068
3745,Ralph_Sampson_0001.jpg,0,-26.666666666666668,80.40968842794746
1016,David_Heymann_0002.jpg,1,-12.666666666666666,81.11042309897118
1380,Fred_Funk_0002.jpg,0,-49.333333333333336,81.67118011207903
4710,William_Hochul_0002.jpg,0,-23.333333333333332,76.96860035869479
1382,Fruit_Chan_0001.jpg,1,-1.6666666666666667,60.93395262942477
1415,George_Brumley_0002.jpg,0,-18.0,73.99268907353063
4356,Teruaki_Masumoto_0001.jpg,1,-7.333333333333333,72.51445536597667
558,Brett_Boone_0001.jpg,1,-5.0,68.07133572514091
227,Andy_Hebb_0001.jpg,1,-0.6666666666666666,62.22188119946229
1522,George_W_Bush_0325.jpg,1,-2.6666666666666665,59.8007794095786
1376,Frederique_van_der_Wal_0001.jpg,0,-45.333333333333336,76.04327015578801
4148,Sergio_Vieira_De_Mello_0007.jpg,0,0.0,48.66746184629474
3220,Michael_Schumacher_0006.jpg,3,-17.666666666666668,70.3999848861654
4537,Tony_Blair_0129.jpg,0,-36.333333333333336,79.76671354622427
1396,Gary_Carter_0002.jpg,0,-21.333333333333332,69.92940087878942
922,Condoleezza_Rice_0001.jpg,0,-18.666666666666668,67.92526710852675
4300,Sylvester_Stallone_0004.jpg,1,-15.333333333333334,73.66065493039744
3271,Mike_Weir_0001.jpg,1,-20.333333333333332,68.24193996540701
4247,Stella_McCartney_0001.jpg,1,-0.6666666666666666,62.56942510905392
2134,Jean-Pierre_Raffarin_0004.jpg,1,-25.0,70.07301092333333
3007,Marcelo_Rios_0005.jpg,1,-20.0,76.25240508998337
291,Antonio_Banderas_0001.jpg,1,-0.3333333333333333,60.6388370218569
451,Bijan_Darvish_0001.jpg,1,-2.3333333333333335,64.11870108415891
287,Anthony_Pico_0001.jpg,0,-13.666666666666666,77.96676882828024
4509,Tony_Blair_0074.jpg,1,-6.0,59.18393269522866
1869,Howard_Dean_0012.jpg,1,-11.0,63.28183137094644
2123,Jean-David_Levitte_0007.jpg,1,-9.333333333333334,69.01386451148556
633,Carlos_Menem_0007.jpg,0,-18.0,67.38512748800282
418,Bashar_Assad_0003.jpg,1,2.0,51.309230268311794
2447,John_Travolta_0003.jpg,1,-1.6666666666666667,69.63247717238437
1171,Dorthy_Moxley_0001.jpg,0,-34.333333333333336,75.4119855232153
4325,Tang_Jiaxuan_0001.jpg,0,-23.0,73.568203002925
86,Alejandro_Toledo_0006.jpg,1,-13.666666666666666,73.47424548190303
1410,Geno_Auriemma_0002.jpg,1,0.3333333333333333,74.40847615379187
2707,Kirsten_Clark_0001.jpg,0,-35.0,95.68660097179927
500,Bill_Walton_0001.jpg,0,-22.666666666666668,77.16787439796657
2958,Luiz_Inacio_Lula_da_Silva_0047.jpg,1,0.0,58.65074992809578
1961,Jackie_Chan_0013.jpg,0,-25.0,78.17229883084077
1195,Edmund_Stoiber_0008.jpg,0,-14.666666666666666,69.90976171992739
602,Butch_Davis_0001.jpg,1,-12.666666666666666,67.03963379971582
1379,Fred_Eckhard_0003.jpg,1,-3.0,61.186371512155624
3936,Rogelio_Ramos_0001.jpg,1,-7.333333333333333,68.4575124592672
2031,James_Franco_0002.jpg,1,-1.0,57.679749509340006
4235,Stanley_Ho_0001.jpg,1,-1.6666666666666667,62.26502195034953
4609,Venus_Williams_0007.jpg,1,-8.333333333333334,79.21304793825206
3254,Miguel_Juarez_Perez_0001.jpg,0,-9.666666666666666,79.39534824868147
4622,Vicente_Fox_0003.jpg,1,-8.333333333333334,62.30820051334393
