,image,emotion
954,Cynthia_Nixon_0001.jpg,HAPPINESS
985,Dan_Kellner_0001.jpg,HAPPINESS
1754,Hadley_Bilger_0001.jpg,HAPPINESS
643,Carlos_Menem_0014.jpg,HAPPINESS
4330,Svend_Aage_Jensby_0001.jpg,NEUTRAL
4656,Vernon_Forrest_0001.jpg,NEUTRAL
1517,George_W_Bush_0256.jpg,HAPPINESS
3321,Miroljub_0002.jpg,HAPPINESS
571,Brian_Heidik_0002.jpg,HAPPINESS
246,Angelina_Jolie_0001.jpg,HAPPINESS
3467,Nicholoas_DiMarzio_0001.jpg,HAPPINESS
3220,Michael_Goldrich_0001.jpg,NEUTRAL
404,Barbara_Bodine_0001.jpg,NEUTRAL
4700,Vladimir_Putin_0028.jpg,NEUTRAL
2931,Lleyton_Hewitt_0034.jpg,NEUTRAL
3004,Mahdi_Al_Bassam_0001.jpg,NEUTRAL
1198,Earl_Campbell_0001.jpg,NEUTRAL
4483,Tom_Daschle_0019.jpg,NEUTRAL
450,Beth_Blough_0001.jpg,SADNESS
2239,Jeong_Se-hyun_0002.jpg,HAPPINESS
1241,Elias_Attallah_0001.jpg,NEUTRAL
4178,Sergio_Garcia_0002.jpg,HAPPINESS
781,Chris_Terry_0001.jpg,NEUTRAL
4084,Samantha_Ledster_0001.jpg,HAPPINESS
805,Claudia_Schiffer_0003.jpg,HAPPINESS
3286,Mike_Miller_0001.jpg,NEUTRAL
303,Antony_Leung_0002.jpg,HAPPINESS
465,Bill_Belichick_0001.jpg,NEUTRAL
3199,Michael_Ballack_0002.jpg,HAPPINESS
2177,Jean_Chretien_0054.jpg,HAPPINESS
4035,Rudolph_Giuliani_0011.jpg,HAPPINESS
4830,Zico_0003.jpg,HAPPINESS
2191,Jennifer_Aniston_0009.jpg,HAPPINESS
3998,Roman_Coppola_0001.jpg,NEUTRAL
502,Bill_Simon_0003.jpg,HAPPINESS
4325,Susilo_Bambang_Yudhoyono_0003.jpg,NEUTRAL
13,Abdullah_Gul_0007.jpg,NEUTRAL
3777,Randy_Johnson_0001.jpg,NEUTRAL
4328,Suzanne_Torrance_0001.jpg,HAPPINESS
1207,Edmund_Stoiber_0008.jpg,HAPPINESS
2737,Kofi_Annan_0023.jpg,NEUTRAL
638,Carlos_Menem_0004.jpg,HAPPINESS
584,Britney_Spears_0003.jpg,HAPPINESS
734,Chawki_Armali_0001.jpg,HAPPINESS
4167,Sergey_Lavrov_0003.jpg,NEUTRAL
3276,Miguel_Estrada_0001.jpg,HAPPINESS
1347,Fernando_Gonzalez_0009.jpg,HAPPINESS
668,Carolina_Moraes_0002.jpg,HAPPINESS
2818,Laurent_Gbagbo_0001.jpg,HAPPINESS
1764,Hal_McCoy_0001.jpg,NEUTRAL
2415,John_Howard_0016.jpg,NEUTRAL
818,Colin_Jackson_0001.jpg,HAPPINESS
2497,Joschka_Fischer_0015.jpg,NEUTRAL
292,Anthony_Rackauckas_0001.jpg,NEUTRAL
2011,Jacques_Chirac_0039.jpg,HAPPINESS
208,Andrei_Konchalovsky_0001.jpg,HAPPINESS
990,Dan_Wheldon_0002.jpg,NEUTRAL
3939,Robert_Mugabe_0002.jpg,HAPPINESS
2069,James_Phelps_0001.jpg,HAPPINESS
1803,Hans_Blix_0034.jpg,HAPPINESS
4665,Vicente_Fox_0012.jpg,HAPPINESS
1889,Hugo_Chavez_0020.jpg,NEUTRAL
1991,Jack_Straw_0024.jpg,NEUTRAL
2647,Keanu_Reeves_0011.jpg,NEUTRAL
1724,Guillermo_Canas_0001.jpg,HAPPINESS
3734,Qais_al-Kazali_0001.jpg,NEUTRAL
423,Beecher_Ray_Kirby_0001.jpg,HAPPINESS
1773,Hamid_Karzai_0008.jpg,NEUTRAL
2994,Magdalena_Maleeva_0002.jpg,HAPPINESS
855,Colin_Powell_0110.jpg,NEUTRAL
3484,Nicole_Kidman_0008.jpg,HAPPINESS
2080,Jamie_Dimon_0001.jpg,NEUTRAL
1087,Diana_Krall_0005.jpg,NEUTRAL
1458,George_W_Bush_0017.jpg,SURPRISE
2817,Laurence_Tribe_0001.jpg,HAPPINESS
388,Atal_Bihari_Vajpayee_0007.jpg,HAPPINESS
3907,Roberto_Cavalli_0001.jpg,NEUTRAL
2503,Joseph_Blatter_0002.jpg,HAPPINESS
1465,George_W_Bush_0058.jpg,HAPPINESS
3011,Mahmoud_Abbas_0011.jpg,HAPPINESS
3839,Ricardo_Sanchez_0004.jpg,NEUTRAL
2427,John_Manley_0005.jpg,NEUTRAL
4826,Zhang_Yimou_0001.jpg,HAPPINESS
4394,Tex_Ritter_0001.jpg,HAPPINESS
1386,Frank_Zappa_0001.jpg,HAPPINESS
933,Corinna_Harfouch_0001.jpg,HAPPINESS
2859,Leszek_Miller_0002.jpg,HAPPINESS
714,Charles_Lebois_0001.jpg,HAPPINESS
1343,Fernando_Gonzalez_0003.jpg,NEUTRAL
3832,Ricardo_Lopez_Murphy_0001.jpg,HAPPINESS
146,Alonzo_Mourning_0001.jpg,NEUTRAL
2172,Jean_Chretien_0033.jpg,NEUTRAL
4442,Tocker_Pudwill_0001.jpg,NEUTRAL
1567,George_W_Bush_0418.jpg,HAPPINESS
548,Boris_Yeltsin_0002.jpg,HAPPINESS
1252,Ellen_DeGeneres_0001.jpg,HAPPINESS
1172,Donna_Ralston_0001.jpg,NEUTRAL
4254,Sophie_0001.jpg,HAPPINESS
2705,Kim_Jong-Il_0004.jpg,HAPPINESS
4486,Tom_Foy_0001.jpg,NEUTRAL
2563,Julianne_Moore_0001.jpg,HAPPINESS
1774,Hamid_Karzai_0010.jpg,HAPPINESS
4675,Vicente_Fox_0028.jpg,NEUTRAL
1877,Hosni_Mubarak_0001.jpg,HAPPINESS
3117,Mary_Blige_0001.jpg,HAPPINESS
8,Abdullah_Ahmad_Badawi_0001.jpg,HAPPINESS
2688,Kieran_Prendergast_0002.jpg,NEUTRAL
1339,Felix_Doh_0001.jpg,NEUTRAL
4236,Silvio_Berlusconi_0023.jpg,HAPPINESS
3408,Natalia_Verbeke_0001.jpg,NEUTRAL
3466,Nicholas_Tse_0002.jpg,NEUTRAL
2633,Kate_Starbird_0001.jpg,HAPPINESS
1468,George_W_Bush_0064.jpg,NEUTRAL
1266,Emanuel_Ginobili_0002.jpg,NEUTRAL
104,Alexander_Lukashenko_0001.jpg,ANGER
527,Bob_Hope_0003.jpg,HAPPINESS
3146,Matt_Walters_0001.jpg,HAPPINESS
1056,Debra_Messing_0001.jpg,HAPPINESS
771,Christopher_Russell_0001.jpg,HAPPINESS
3934,Robert_Kocharian_0001.jpg,HAPPINESS
4213,Sheryl_Crow_0005.jpg,HAPPINESS
3679,Pete_Sampras_0002.jpg,HAPPINESS
4512,Toni_Braxton_0003.jpg,NEUTRAL
2116,Jason_Mewes_0001.jpg,HAPPINESS
3906,Roberto_Carlos_0001.jpg,HAPPINESS
2841,Lenny_Wilkens_0002.jpg,SURPRISE
4090,Sam_Bith_0001.jpg,NEUTRAL
1939,Iban_Mayo_0001.jpg,HAPPINESS
2160,Jean_Charest_0009.jpg,NEUTRAL
862,Colin_Powell_0126.jpg,NEUTRAL
1512,George_W_Bush_0237.jpg,NEUTRAL
4564,Tony_Blair_0110.jpg,SURPRISE
1480,George_W_Bush_0108.jpg,NEUTRAL
1061,Demetrius_Ferraciu_0001.jpg,HAPPINESS
611,Cameron_Diaz_0001.jpg,HAPPINESS
2773,Lane_Bryant_0001.jpg,HAPPINESS
3581,Paula_Locke_0001.jpg,NEUTRAL
3960,Rodrigo_Rato_0001.jpg,NEUTRAL
2470,Jonathan_Edwards_0001.jpg,HAPPINESS
664,Carmen_Electra_0005.jpg,HAPPINESS
2960,Luiz_Felipe_Scolari_0001.jpg,NEUTRAL
1459,George_W_Bush_0031.jpg,NEUTRAL
2738,Kofi_Annan_0024.jpg,NEUTRAL
4548,Tony_Blair_0081.jpg,NEUTRAL
1876,Horst_Koehler_0002.jpg,NEUTRAL
3433,Nestor_Kirchner_0002.jpg,HAPPINESS
1371,Francois_Ozon_0001.jpg,HAPPINESS
1666,Gloria_Macapagal_Arroyo_0004.jpg,HAPPINESS
4774,Winona_Ryder_0019.jpg,NEUTRAL
4184,Seth_Gorney_0001.jpg,HAPPINESS
3414,Natalie_Juniardi_0001.jpg,NEUTRAL
972,Daniel_Day-Lewis_0003.jpg,NEUTRAL
4557,Tony_Blair_0094.jpg,NEUTRAL
1489,George_W_Bush_0152.jpg,NEUTRAL
468,Bill_Clinton_0001.jpg,NEUTRAL
2607,Justin_Gatlin_0001.jpg,SADNESS
834,Colin_Powell_0046.jpg,NEUTRAL
159,Alvaro_Uribe_0019.jpg,NEUTRAL
3936,Robert_Lange_0001.jpg,NEUTRAL
2845,Leonardo_DiCaprio_0003.jpg,NEUTRAL
505,Binyamin_Ben-Eliezer_0005.jpg,NEUTRAL
4469,Tom_Brady_0001.jpg,HAPPINESS
3830,Ricardo_Lagos_0016.jpg,NEUTRAL
804,Claudia_Pechstein_0004.jpg,HAPPINESS
2162,Jean_Charest_0016.jpg,HAPPINESS
1792,Hans_Blix_0017.jpg,HAPPINESS
3894,Rick_Wagoner_0001.jpg,HAPPINESS
3669,Peter_Hartz_0001.jpg,NEUTRAL
1936,Ian_Thorpe_0006.jpg,HAPPINESS
2324,Joan_Laporta_0004.jpg,NEUTRAL
479,Bill_Gates_0007.jpg,NEUTRAL
321,Ariel_Sharon_0032.jpg,HAPPINESS
1599,Geraldo_Rivera_0001.jpg,HAPPINESS
390,Atal_Bihari_Vajpayee_0009.jpg,HAPPINESS
1791,Hans_Blix_0015.jpg,HAPPINESS
2138,Jean-David_Levitte_0007.jpg,NEUTRAL
895,Colin_Powell_0183.jpg,HAPPINESS
3493,Nikki_Reed_0002.jpg,HAPPINESS
2430,John_McCain_0001.jpg,NEUTRAL
336,Ariel_Sharon_0063.jpg,NEUTRAL
1429,George_Brumley_0002.jpg,HAPPINESS
2842,Lenny_Wilkens_0003.jpg,NEUTRAL
2612,Kai-Uwe_Ricke_0001.jpg,HAPPINESS
4278,Stefan_Koubek_0001.jpg,NEUTRAL
4154,Serena_Williams_0030.jpg,HAPPINESS
440,Ben_Howland_0003.jpg,NEUTRAL
2692,Kim_Cattrall_0001.jpg,HAPPINESS
2165,Jean_Chretien_0011.jpg,HAPPINESS
266,Anna_Nicole_Smith_0001.jpg,HAPPINESS
297,Antonio_Banderas_0005.jpg,NEUTRAL
2042,James_Collinson_0001.jpg,NEUTRAL
4742,William_Donaldson_0002.jpg,HAPPINESS
4221,Sid_Caesar_0001.jpg,HAPPINESS
3085,Mark_Wahlberg_0004.jpg,HAPPINESS
2066,James_Morris_0001.jpg,NEUTRAL
897,Colin_Powell_0185.jpg,HAPPINESS
3094,Martha_Stewart_0001.jpg,HAPPINESS
4787,Xiang_Liu_0001.jpg,HAPPINESS
3135,Matthew_Broderick_0003.jpg,HAPPINESS
4801,Yingfan_Wang_0001.jpg,NEUTRAL
2480,Jon_Constance_0001.jpg,HAPPINESS
2045,James_Franco_0001.jpg,HAPPINESS
2209,Jennifer_Capriati_0041.jpg,NEUTRAL
4351,Takeshi_Kitano_0001.jpg,HAPPINESS
1747,Gwen_Stefani_0001.jpg,HAPPINESS
3485,Nicole_Kidman_0009.jpg,HAPPINESS
846,Colin_Powell_0081.jpg,NEUTRAL
3277,Miguel_Hakim_0001.jpg,NEUTRAL
1970,Jackie_Chan_0002.jpg,HAPPINESS
4670,Vicente_Fox_0022.jpg,HAPPINESS
4679,Vincent_Brooks_0005.jpg,NEUTRAL
2520,Jose_Maria_Aznar_0012.jpg,NEUTRAL
995,Darlene_Garrettson_0001.jpg,HAPPINESS
1979,Jack_Nicholson_0002.jpg,HAPPINESS
4180,Sergio_Vieira_De_Mello_0006.jpg,NEUTRAL
926,Conan_OBrien_0002.jpg,HAPPINESS
3512,Norman_Mineta_0001.jpg,NEUTRAL
3668,Peter_Greenaway_0002.jpg,HAPPINESS
1788,Hans_Blix_0006.jpg,NEUTRAL
1375,Franklin_Brown_0001.jpg,NEUTRAL
3801,Rebecca_Romijn-Stamos_0004.jpg,HAPPINESS
3744,Queen_Rania_0002.jpg,HAPPINESS
1285,Eric_Hinske_0001.jpg,NEUTRAL
3780,Rani_Mukherjee_0001.jpg,NEUTRAL
2261,Jerry_Falwell_0001.jpg,HAPPINESS
2150,Jean-Pierre_Raffarin_0005.jpg,NEUTRAL
337,Ariel_Sharon_0065.jpg,NEUTRAL
1921,Hu_Jintao_0004.jpg,HAPPINESS
4423,Tim_Allen_0002.jpg,HAPPINESS
3463,Nicanor_Duarte_Frutos_0010.jpg,NEUTRAL
1581,George_W_Bush_0476.jpg,NEUTRAL
1410,Gary_Carter_0002.jpg,HAPPINESS
2723,Kirsten_Clark_0001.jpg,HAPPINESS
395,Audrey_Lacroix_0001.jpg,HAPPINESS
1202,Edie_Falco_0002.jpg,HAPPINESS
3898,Rita_Moreno_0001.jpg,HAPPINESS
3680,Pete_Sampras_0003.jpg,HAPPINESS
2839,Lennox_Lewis_0001.jpg,HAPPINESS
25,Adam_Rich_0001.jpg,NEUTRAL
4555,Tony_Blair_0089.jpg,NEUTRAL
4203,Sheila_Copps_0001.jpg,HAPPINESS
4428,Tim_Floyd_0001.jpg,NEUTRAL
2021,Jacques_Rogge_0006.jpg,NEUTRAL
1042,David_Scott_Morris_0001.jpg,NEUTRAL
1941,Ibrahim_Al-Marashi_0001.jpg,NEUTRAL
2103,Janusz_Kaminski_0001.jpg,NEUTRAL
2360,Johnny_Tapia_0001.jpg,HAPPINESS
802,Claudia_Cardinale_0001.jpg,NEUTRAL
4207,Sherri_Coale_0001.jpg,NEUTRAL
1301,Ernie_Els_0004.jpg,HAPPINESS
1862,Hilmi_Akin_Zorlu_0001.jpg,NEUTRAL
3560,Pascal_Affi_Nguessan_0001.jpg,NEUTRAL
964,Dana_Vollmer_0001.jpg,NEUTRAL
4741,William_Delahunt_0001.jpg,NEUTRAL
1395,Fred_Thompson_0002.jpg,NEUTRAL
3140,Matt_Anderson_0001.jpg,NEUTRAL
3631,Paul_Wolfowitz_0001.jpg,NEUTRAL
4420,Timothy_Coughlin_0001.jpg,NEUTRAL
686,Cate_Blanchett_0002.jpg,NEUTRAL
2537,Juan_Antonio_Samaranch_0001.jpg,HAPPINESS
4688,Vince_Vaughan_0001.jpg,HAPPINESS
2270,Jesse_Helms_0001.jpg,HAPPINESS
3524,Olympia_Dukakis_0001.jpg,HAPPINESS
3167,Megawati_Sukarnoputri_0024.jpg,NEUTRAL
3074,Mark_Gottfried_0002.jpg,NEUTRAL
4220,Sidney_Kimmel_0001.jpg,SURPRISE
3182,Melissa_Mulloy_0001.jpg,NEUTRAL
3970,Roger_Clemens_0002.jpg,HAPPINESS
4470,Tom_Christerson_0001.jpg,NEUTRAL
4186,Se_Hyuk_Joo_0001.jpg,NEUTRAL
4816,Yu_Shyi-kun_0001.jpg,HAPPINESS
2712,Kim_Yong-il_0001.jpg,HAPPINESS
1715,Greg_Owen_0002.jpg,HAPPINESS
803,Claudia_Pechstein_0001.jpg,HAPPINESS
2594,Junichiro_Koizumi_0026.jpg,NEUTRAL
4001,Roman_Tam_0001.jpg,HAPPINESS
3097,Martina_Hingis_0001.jpg,HAPPINESS
4177,Sergio_Garcia_0001.jpg,HAPPINESS
4126,Sean_Hayes_0002.jpg,HAPPINESS
81,Alejandro_Atchugarry_0002.jpg,NEUTRAL
4130,Sean_Penn_0001.jpg,HAPPINESS
4544,Tony_Blair_0072.jpg,HAPPINESS
4790,Yang_Jianli_0001.jpg,HAPPINESS
4552,Tony_Blair_0086.jpg,HAPPINESS
2636,Katharine_Hepburn_0001.jpg,HAPPINESS
4509,Tom_Welch_0001.jpg,NEUTRAL
1740,Gunter_Pleuger_0006.jpg,NEUTRAL
2846,Leonardo_DiCaprio_0006.jpg,NEUTRAL
2180,Jefferson_Perez_0002.jpg,NEUTRAL
1696,Goran_Persson_0002.jpg,NEUTRAL
1826,Heidi_Klum_0002.jpg,HAPPINESS
1531,George_W_Bush_0313.jpg,SURPRISE
4293,Steven_Spielberg_0001.jpg,NEUTRAL
3987,Roh_Moo-hyun_0021.jpg,NEUTRAL
1272,Emma_Nicholson_0001.jpg,NEUTRAL
2370,John_Ashcroft_0002.jpg,HAPPINESS
1188,Doug_Wilson_0001.jpg,HAPPINESS
1485,George_W_Bush_0130.jpg,HAPPINESS
2697,Kim_Clijsters_0014.jpg,HAPPINESS
2443,John_Negroponte_0030.jpg,NEUTRAL
171,Al_Davis_0002.jpg,NEUTRAL
4808,Yoriko_Kawaguchi_0001.jpg,HAPPINESS
4628,Valerie_Harper_0001.jpg,HAPPINESS
847,Colin_Powell_0082.jpg,NEUTRAL
1608,Gerhard_Schroeder_0001.jpg,HAPPINESS
4246,Solomon_Passy_0001.jpg,NEUTRAL
437,Ben_Curtis_0003.jpg,NEUTRAL
1051,Dean_Barkley_0001.jpg,NEUTRAL
4605,Tubby_Smith_0002.jpg,NEUTRAL
3661,Pervez_Musharraf_0018.jpg,NEUTRAL
2976,Luiz_Inacio_Lula_da_Silva_0047.jpg,NEUTRAL
2583,Julie_Gerberding_0004.jpg,NEUTRAL
288,Anthony_LaPaglia_0001.jpg,HAPPINESS
2569,Julianne_Moore_0009.jpg,HAPPINESS
1799,Hans_Blix_0026.jpg,NEUTRAL
4641,Vanessa_Williams_0002.jpg,HAPPINESS
2962,Luiz_Inacio_Lula_da_Silva_0005.jpg,NEUTRAL
2547,Juan_Manuel_Marquez_0002.jpg,HAPPINESS
699,Celso_Lafer_0001.jpg,NEUTRAL
2121,Javier_Saviola_0001.jpg,HAPPINESS
2544,Juan_Francisco_Palencia_0001.jpg,HAPPINESS
3767,Ralf_Schumacher_0005.jpg,NEUTRAL
405,Barbara_Brezigar_0002.jpg,HAPPINESS
1595,Georgina_Bardach_0001.jpg,HAPPINESS
3190,Meryl_Streep_0015.jpg,HAPPINESS
672,Carolyn_Dawn_Johnson_0003.jpg,HAPPINESS
3713,Prem_Kumar_Nair_0001.jpg,HAPPINESS
3889,Rick_Caruso_0001.jpg,NEUTRAL
3552,Pamela_Anderson_0002.jpg,HAPPINESS
1413,Gary_Forsee_0001.jpg,NEUTRAL
284,Ann_Veneman_0011.jpg,NEUTRAL
4705,Vladimir_Putin_0043.jpg,SADNESS
832,Colin_Powell_0037.jpg,HAPPINESS
3081,Mark_Philippoussis_0004.jpg,HAPPINESS
3275,Miguel_Cotto_0001.jpg,NEUTRAL
4235,Silvio_Berlusconi_0022.jpg,NEUTRAL
3195,Micah_Knorr_0001.jpg,NEUTRAL
789,Chyung_Dai-chul_0001.jpg,NEUTRAL
4727,Wen_Jiabao_0001.jpg,HAPPINESS
4489,Tom_Harkin_0001.jpg,NEUTRAL
392,Atal_Bihari_Vajpayee_0016.jpg,NEUTRAL
588,Britney_Spears_0011.jpg,SADNESS
269,Annette_Lu_0001.jpg,HAPPINESS
3169,Megawati_Sukarnoputri_0026.jpg,HAPPINESS
1945,Igor_Ivanov_0004.jpg,NEUTRAL
357,Arnold_Schwarzenegger_0006.jpg,HAPPINESS
451,Betsy_Smith_0001.jpg,HAPPINESS
2238,Jeong_Se-hyun_0001.jpg,NEUTRAL
4281,Stella_McCartney_0001.jpg,NEUTRAL
587,Britney_Spears_0006.jpg,HAPPINESS
2797,Laura_Bush_0014.jpg,HAPPINESS
1838,Helen_Clark_0003.jpg,HAPPINESS
1934,Ian_Thorpe_0004.jpg,HAPPINESS
3329,Mohamed_ElBaradei_0002.jpg,NEUTRAL
488,Bill_Graham_0007.jpg,NEUTRAL
1464,George_W_Bush_0050.jpg,NEUTRAL
1111,Dieter_Holzer_0001.jpg,NEUTRAL
4462,Tommy_Thompson_0007.jpg,NEUTRAL
4528,Tony_Blair_0035.jpg,HAPPINESS
1324,Faye_Alibocus_0001.jpg,HAPPINESS
1068,Dennis_Erickson_0002.jpg,HAPPINESS
3225,Michael_Jordan_0003.jpg,HAPPINESS
768,Christopher_Matero_0001.jpg,HAPPINESS
2735,Kofi_Annan_0015.jpg,NEUTRAL
1487,George_W_Bush_0140.jpg,NEUTRAL
3586,Paulo_Cesar_Pinheiro_0001.jpg,NEUTRAL
3211,Michael_Chiklis_0001.jpg,NEUTRAL
1890,Hugo_Chavez_0031.jpg,NEUTRAL
1078,Derian_Hatcher_0001.jpg,HAPPINESS
4574,Tony_Blair_0129.jpg,HAPPINESS
4441,Tirunesh_Dibaba_0001.jpg,NEUTRAL
830,Colin_Powell_0028.jpg,NEUTRAL
1286,Eric_Hinske_0002.jpg,HAPPINESS
2052,James_Kelly_0001.jpg,NEUTRAL
1516,George_W_Bush_0255.jpg,NEUTRAL
1254,Ellen_MacArthur_0001.jpg,HAPPINESS
1652,Gillian_Anderson_0002.jpg,HAPPINESS
493,Bill_McBride_0001.jpg,HAPPINESS
4592,Toutai_Kefu_0001.jpg,NEUTRAL
2488,Jorge_Valdano_0001.jpg,SURPRISE
1162,Donald_Rumsfeld_0105.jpg,HAPPINESS
2325,Joan_Laporta_0005.jpg,HAPPINESS
301,Antonio_Palocci_0005.jpg,NEUTRAL
2148,Jean-Pierre_Raffarin_0002.jpg,NEUTRAL
4260,Spencer_Abraham_0006.jpg,NEUTRAL
1016,David_Braley_0001.jpg,HAPPINESS
4427,Tim_Curry_0002.jpg,HAPPINESS
2940,Lou_Lang_0001.jpg,NEUTRAL
4740,William_Burns_0002.jpg,NEUTRAL
2722,Kirk_Johnson_0002.jpg,NEUTRAL
1250,Elizabeth_Taylor_0001.jpg,HAPPINESS
3877,Richard_Virenque_0002.jpg,HAPPINESS
961,Dale_Bosworth_0001.jpg,NEUTRAL
1668,Gloria_Macapagal_Arroyo_0007.jpg,HAPPINESS
4454,Tommy_Franks_0011.jpg,NEUTRAL
1418,Gavin_Degraw_0001.jpg,HAPPINESS
890,Colin_Powell_0165.jpg,NEUTRAL
1340,Felix_Sanchez_0001.jpg,HAPPINESS
344,Ari_Fleischer_0004.jpg,HAPPINESS
4767,Winona_Ryder_0006.jpg,NEUTRAL
199,Ana_Claudia_Talancon_0001.jpg,HAPPINESS
3573,Patti_Balgojevich_0001.jpg,HAPPINESS
3124,Mary_Robinson_0001.jpg,NEUTRAL
2474,Jonathan_Edwards_0005.jpg,HAPPINESS
786,Chuck_Bednarik_0001.jpg,NEUTRAL
4626,Valentino_Rossi_0002.jpg,HAPPINESS
4480,Tom_Daschle_0007.jpg,NEUTRAL
1212,Eduardo_Duhalde_0003.jpg,HAPPINESS
3430,Nelson_Mandela_0004.jpg,NEUTRAL
3450,Nestor_Kirchner_0036.jpg,HAPPINESS
4230,Silvio_Berlusconi_0011.jpg,NEUTRAL
1311,Ethan_Hawke_0002.jpg,HAPPINESS
1497,George_W_Bush_0195.jpg,NEUTRAL
3161,Megawati_Sukarnoputri_0015.jpg,HAPPINESS
756,Christian_Longo_0003.jpg,NEUTRAL
1109,Diego_Armando_Maradona_0001.jpg,HAPPINESS
1467,George_W_Bush_0063.jpg,NEUTRAL
3606,Paul_Luvera_0001.jpg,NEUTRAL
242,Angela_Bassett_0004.jpg,HAPPINESS
3629,Paul_Wellstone_0003.jpg,NEUTRAL
2756,Kwon_Young-gil_0001.jpg,SADNESS
3722,Prince_Claus_0002.jpg,HAPPINESS
4023,Roy_Moore_0002.jpg,NEUTRAL
188,Amelie_Mauresmo_0001.jpg,NEUTRAL
2759,Kyra_Sedgwick_0001.jpg,HAPPINESS
1364,Francisco_Urenda_0001.jpg,HAPPINESS
2202,Jennifer_Capriati_0025.jpg,ANGER
3166,Megawati_Sukarnoputri_0023.jpg,NEUTRAL
958,Daisy_Fuentes_0003.jpg,HAPPINESS
881,Colin_Powell_0156.jpg,NEUTRAL
1169,Donna_Barrera_0001.jpg,NEUTRAL
3564,Patricia_Clarkson_0002.jpg,HAPPINESS
4834,Zorica_Radovic_0001.jpg,NEUTRAL
3431,Neri_Marcore_0001.jpg,HAPPINESS
632,Carlos_Bianchi_0001.jpg,HAPPINESS
680,Carson_Palmer_0001.jpg,HAPPINESS
4389,Terry_Hoeppner_0001.jpg,NEUTRAL
3653,Pervez_Musharraf_0008.jpg,NEUTRAL
4185,Severino_Antinori_0001.jpg,HAPPINESS
4707,Vladimir_Putin_0049.jpg,HAPPINESS
1960,Irfan_Ahmed_0001.jpg,NEUTRAL
1425,Geoffrey_Davis_0001.jpg,NEUTRAL
1968,Itamar_Franco_0001.jpg,NEUTRAL
56,Akhmed_Zakayev_0003.jpg,NEUTRAL
1548,George_W_Bush_0362.jpg,NEUTRAL
1360,Flavia_Delaroli_0001.jpg,HAPPINESS
3752,Rachel_Leigh_Cook_0001.jpg,HAPPINESS
543,Bono_0001.jpg,HAPPINESS
2770,Lance_Bass_0004.jpg,HAPPINESS
585,Britney_Spears_0004.jpg,HAPPINESS
2418,John_Kerry_0001.jpg,NEUTRAL
1751,Gwyneth_Paltrow_0006.jpg,HAPPINESS
1341,Felix_Trinidad_0001.jpg,HAPPINESS
1590,George_W_Bush_0517.jpg,NEUTRAL
2485,Jorge_Batlle_0003.jpg,NEUTRAL
1043,David_Stern_0003.jpg,HAPPINESS
1120,Dominic_Monaghan_0001.jpg,NEUTRAL
2452,John_Rosa_0002.jpg,NEUTRAL
4194,Sharon_Robinson_0001.jpg,HAPPINESS
1807,Hans_Eichel_0003.jpg,NEUTRAL
654,Carlos_Quintanilla_Schmidt_0002.jpg,NEUTRAL
4733,Wen_Jiabao_0009.jpg,HAPPINESS
3904,Robby_Ginepri_0002.jpg,NEUTRAL
2589,Julius_Barnes_0001.jpg,NEUTRAL
3316,Milt_Palacio_0001.jpg,HAPPINESS
2083,Jan-Michael_Gambill_0002.jpg,HAPPINESS
888,Colin_Powell_0163.jpg,HAPPINESS
4310,Steve_Valentine_0001.jpg,HAPPINESS
1919,Hu_Jintao_0002.jpg,NEUTRAL
1036,David_Nalbandian_0007.jpg,NEUTRAL
2256,Jeremy_Greenstock_0024.jpg,NEUTRAL
4040,Rudolph_Giuliani_0020.jpg,NEUTRAL
1660,Glafcos_Clerides_0002.jpg,NEUTRAL
3059,Marina_Anissina_0001.jpg,HAPPINESS
3164,Megawati_Sukarnoputri_0020.jpg,NEUTRAL
4008,Ronald_Reagan_0001.jpg,HAPPINESS
2810,Laura_Linney_0001.jpg,HAPPINESS
2672,Ken_Macha_0002.jpg,HAPPINESS
2232,Jennifer_Lopez_0021.jpg,HAPPINESS
1510,George_W_Bush_0229.jpg,NEUTRAL
1345,Fernando_Gonzalez_0006.jpg,SURPRISE
3397,Naomi_Watts_0015.jpg,HAPPINESS
3536,Oscar_Bolanos_0001.jpg,NEUTRAL
3441,Nestor_Kirchner_0014.jpg,NEUTRAL
4256,Sourav_Ganguly_0004.jpg,HAPPINESS
2204,Jennifer_Capriati_0033.jpg,ANGER
3865,Richard_Myers_0009.jpg,NEUTRAL
3251,Michael_Winterbottom_0002.jpg,HAPPINESS
3235,Michael_Phelps_0005.jpg,HAPPINESS
4074,Sally_Kirkland_0004.jpg,HAPPINESS
3534,Osama_bin_Laden_0002.jpg,NEUTRAL
891,Colin_Powell_0166.jpg,NEUTRAL
695,Celine_Dion_0002.jpg,HAPPINESS
529,Bob_Hope_0005.jpg,HAPPINESS
4388,Terrence_Trammell_0001.jpg,HAPPINESS
2187,Jenna_Elfman_0001.jpg,HAPPINESS
2392,John_Banko_0002.jpg,NEUTRAL
2273,Jessica_Alba_0001.jpg,HAPPINESS
3009,Mahmoud_Abbas_0006.jpg,NEUTRAL
889,Colin_Powell_0164.jpg,HAPPINESS
1786,Hans_Blix_0001.jpg,NEUTRAL
626,Carla_Moreno_0001.jpg,HAPPINESS
149,Alvaro_Silva_Calderon_0002.jpg,HAPPINESS
